datetime,stake,unstake,deposit,redeem,stake_tx_count,unstake_tx_count,deposit_tx_count,redeem_tx_count,stake_addr_count,unstake_addr_count,deposit_addr_count,redeem_addr_count
2021-06-20 19:00,212.3464926,476.3938334,477.8562857,12.5456486,7,7,1,3,7,7,1,2
2021-06-20 20:00,605.5839772,227.7047298,251.519642,0,6,12,1,0,6,8,1,0
2021-06-20 21:00,830.826114,262.4991033,562.2423753,3.142069679,17,8,3,4,17,8,3,3
2021-06-20 22:00,812.1082739,7884.643962,0,123.171776,29,16,0,11,26,16,0,9
2021-06-20 23:00,19725.04794,19249.62415,0,358.4673227,21,5,0,21,21,5,0,15
2021-06-21 0:00,243.6912506,42.2809,0,4.266151309,17,5,0,3,17,5,0,3
2021-06-21 1:00,396.4345621,185.6863115,0,5.778462309,21,7,0,3,20,7,0,2
2021-06-21 2:00,173.5681906,125.4390629,559.5341193,6.229019745,17,13,5,1,16,12,5,1
2021-06-21 3:00,3706.985432,1613.594596,705.2182133,93.82791274,34,24,4,8,32,22,4,5
2021-06-21 4:00,629.9784009,741.0153497,487.3756864,68.14546812,26,21,2,5,21,21,2,5
2021-06-21 5:00,158.8353211,485.5686607,0,49.31575646,15,12,0,4,14,12,0,4
2021-06-21 6:00,74.92864354,73.21397627,0,62.6137217,12,9,0,7,11,9,0,6
2021-06-21 7:00,1097.054081,501.6214757,0,222.0023844,37,14,0,11,35,14,0,8
2021-06-21 8:00,294.8918452,285.0106378,0,0,19,15,0,0,19,15,0,0
2021-06-21 9:00,235.2871311,688.1316113,2.688095794,1.687695406,14,20,1,1,14,19,1,1
2021-06-21 10:00,132.9822876,465.1422287,0,5.907563085,11,17,0,1,10,17,0,1
2021-06-21 11:00,2297.847249,1673.173411,0,0,7,19,0,0,7,18,0,0
2021-06-21 12:00,130.6512083,335.3203202,0,33.46006646,6,13,0,1,6,13,0,1
2021-06-21 13:00,200.4415771,135.2949622,0,9.368171208,9,8,0,1,9,8,0,1
2021-06-21 14:00,200.1524003,1546.803552,0,28.94972576,14,12,0,2,13,12,0,2
2021-06-21 15:00,1993.500171,516.8820265,0,4.460264933,22,11,0,2,21,11,0,2
2021-06-21 16:00,1639.512448,1615.987519,0,8.928715834,21,14,0,1,20,13,0,1
2021-06-21 17:00,1153.001538,522.4929844,0,1.906996803,22,12,0,2,22,12,0,2
2021-06-21 18:00,334.0614389,252.6313489,5.840590004,12.92223115,22,18,1,2,21,17,1,2
2021-06-21 19:00,442.3183761,496.3320537,0,11.52718024,20,12,0,2,20,12,0,2
2021-06-21 20:00,437.793516,79.00359416,0,0.144050774,19,5,0,1,19,4,0,1
2021-06-21 21:00,98.89429053,142.1145548,0,43.37344219,10,10,0,5,9,9,0,4
2021-06-21 22:00,706.0864203,823.7109456,0,142.6242943,10,6,0,7,10,6,0,6
2021-06-21 23:00,431.3369198,763.0284603,1645.317469,426.4658484,12,11,11,11,12,10,10,9
2021-06-22 0:00,952.8978033,396.2880101,0.689655172,204.1807311,14,11,1,7,14,11,1,3
2021-06-22 1:00,316.1870016,89.03687469,0,4.020465584,18,8,0,2,18,8,0,2
2021-06-22 2:00,54.22345938,25.00798564,44.35666987,95.14255715,9,4,2,2,9,4,2,1
2021-06-22 3:00,53.04868669,169.8697163,20.57733233,4.43781385,12,4,1,2,11,4,1,2
2021-06-22 4:00,575.8864792,410.9582506,181.1269,0,17,12,2,0,16,11,2,0
2021-06-22 5:00,238.7643764,226.8284899,82.89856241,4.540738409,14,9,2,2,14,9,2,2
2021-06-22 6:00,148.4626392,60.9186801,65.85315424,34.04364315,15,5,1,6,15,5,1,4
2021-06-22 7:00,444.8223924,980.5159437,140.0850249,40.99571848,16,9,2,7,15,9,2,5
2021-06-22 8:00,826.5634163,1087.278369,493.8738515,269.4442839,16,9,2,14,15,9,2,8
2021-06-22 9:00,162.5924041,3108.798491,0,0,10,24,0,0,9,23,0,0
2021-06-22 10:00,133.1391292,680.8601816,2,5.662293162,5,14,1,1,5,13,1,1
2021-06-22 11:00,385.0863776,274.9676286,0,0,16,11,0,0,14,10,0,0
2021-06-22 12:00,113.166578,1466.195717,0,45.79759866,4,18,0,3,4,17,0,3
2021-06-22 13:00,456.6845806,866.0740067,0,0,2,13,0,0,2,13,0,0
2021-06-22 14:00,119.0757944,397.9305513,0,0,4,6,0,0,4,6,0,0
2021-06-22 15:00,2703.987334,295.0565105,0,41.83178457,17,6,0,4,17,6,0,2
2021-06-22 16:00,781.2069166,124.3989616,0,144.6897297,21,4,0,5,19,4,0,2
2021-06-22 17:00,504.1483224,47.84618563,0,47.45730152,21,8,0,4,20,8,0,2
2021-06-22 18:00,267.9108107,171.8367394,0,5.024588189,17,9,0,1,16,9,0,1
2021-06-22 19:00,223.2821736,86.19180235,189.9544839,19.71369275,16,8,1,2,16,8,1,2
2021-06-22 20:00,6727.887676,759.3917063,0,13.09877343,15,6,0,2,15,6,0,2
2021-06-22 21:00,177.4111542,117.3592193,0,64.66055902,14,10,0,5,12,10,0,5
2021-06-22 22:00,469.3784582,240.9639025,500.3956854,48.82411593,12,6,1,4,12,6,1,3
2021-06-22 23:00,418.3004133,1.566736659,0,51.94048989,19,1,0,8,18,1,0,7
2021-06-23 0:00,661.9424945,89.03164589,0,561.2068341,13,4,0,24,13,4,0,12
2021-06-23 1:00,436.7648631,153.0684885,0,18.44860124,8,7,0,3,8,7,0,3
2021-06-23 2:00,526.5622102,67.49722427,10.86551103,13.73239503,14,4,2,4,14,3,2,4
2021-06-23 3:00,469.8437356,395.0100452,302.3583165,41.27050475,17,4,3,10,17,4,3,6
2021-06-23 4:00,80.01074398,24.06034304,0.02002768,108.7108714,16,4,1,5,15,4,1,4
2021-06-23 5:00,359.9904545,20.69521925,0,7.221976897,5,3,0,2,5,3,0,2
2021-06-23 6:00,551.6689062,459.7406218,479.3682886,0,6,6,3,0,6,6,3,0
2021-06-23 7:00,1612.322591,1627.901558,519.3929295,5.571887249,20,9,2,1,19,9,2,1
2021-06-23 8:00,92.72603591,341.5203465,187.4668514,15.90106197,8,4,2,3,8,4,2,3
2021-06-23 9:00,2999.17249,2262.126949,27.73263343,83.34070055,19,6,2,5,17,5,2,4
2021-06-23 10:00,540.6563377,157.9269395,0,1.062652699,17,5,0,1,17,4,0,1
2021-06-23 11:00,168.7671257,374.8030485,710.9998386,20.02118301,14,5,3,1,14,4,3,1
2021-06-23 12:00,695.8272554,15.51266075,270.0594592,27.16442896,20,3,2,3,19,3,2,2
2021-06-23 13:00,302.3803925,249.8970605,2.839542726,75.26410842,11,5,1,6,11,5,1,5
2021-06-23 14:00,171.3956443,41.83501308,484.8045992,45.99920406,15,4,3,3,15,4,2,3
2021-06-23 15:00,561.2886964,575.4629566,158.0230406,434.6913773,19,9,2,11,16,8,2,7
2021-06-23 16:00,697.8037527,36.04018586,759.6618436,142.813524,22,5,2,12,22,5,2,7
2021-06-23 17:00,615.5156338,208.7475596,0.020009272,343.3585968,26,6,1,22,26,6,1,12
2021-06-23 18:00,137.8679079,346.2371378,0,1.349278523,20,14,0,1,19,14,0,1
2021-06-23 19:00,65.07955037,49.45712028,0,11.25698065,9,5,0,3,9,5,0,2
2021-06-23 20:00,274.5274755,380.4551149,20.86219875,2.871785581,17,10,2,1,14,10,2,1
2021-06-23 21:00,265.183135,457.773389,0,36.42570269,10,5,0,4,10,5,0,4
2021-06-23 22:00,308.0646018,59.61388828,0,0,12,4,0,0,12,4,0,0
2021-06-23 23:00,1818.345644,1600.138441,0,26.38234041,22,5,0,9,22,5,0,4
2021-06-24 0:00,271.0983247,291.6568239,588.0858658,69.21709344,13,6,2,8,12,5,2,5
2021-06-24 1:00,357.5603776,309.9170372,2.952356348,276.5086314,16,7,1,20,16,7,1,12
2021-06-24 2:00,243.6243029,813.8811761,0,57.44032037,16,15,0,10,16,14,0,7
2021-06-24 3:00,621.4938951,92.31789067,0,0,9,5,0,0,8,5,0,0
2021-06-24 4:00,44.79215799,151.6227844,19.16736641,104.6555738,12,6,2,2,11,6,2,2
2021-06-24 5:00,135.616397,107.7781314,7.45997877,14.99253441,18,9,1,4,16,9,1,3
2021-06-24 6:00,1253.07948,1141.247811,0,9.171334502,13,4,0,2,12,3,0,2
2021-06-24 7:00,193.1308425,428.4271206,331.8877745,17.66060682,12,7,3,6,12,7,3,5
2021-06-24 8:00,55.36910861,58.24629229,513.422623,0,7,3,2,0,6,3,2,0
2021-06-24 9:00,557.2609832,135.0662037,0,396.3021857,19,3,0,25,19,3,0,14
2021-06-24 10:00,1190.356415,1622.710643,98.59634047,3.358064141,11,11,2,2,10,9,2,2
2021-06-24 11:00,87.07948707,0.091174219,5.086056086,0,5,1,1,0,5,1,1,0
2021-06-24 12:00,335.6038406,61.8302027,39.78285095,1.353294878,10,5,1,2,10,5,1,2
2021-06-24 13:00,48.23402783,16.30299087,2.928416484,17.0091617,8,1,1,2,8,1,1,2
2021-06-24 14:00,505.0461713,124.7975666,583.2493575,27.69249467,11,3,3,6,10,3,3,5
2021-06-24 15:00,499.4909938,78.32720682,0,10.39501177,14,5,0,2,13,5,0,2
2021-06-24 16:00,1671.172476,350.3161543,950.673572,79.76474398,18,8,2,7,16,8,2,5
2021-06-24 17:00,342.0307997,377.8079014,755.8572744,303.4827507,22,9,2,17,21,9,2,11
2021-06-24 18:00,677.8463682,373.4573151,523.6122618,121.7147174,18,5,1,11,18,5,1,7
2021-06-24 19:00,620.323395,419.8078683,0,1.662131511,21,10,0,1,19,10,0,1
2021-06-24 20:00,157.4362818,78.49929463,0.131719794,10.78173989,11,9,1,4,11,7,1,4
2021-06-24 21:00,187.4653068,72.9618675,0,11.30935686,11,10,0,2,11,10,0,2
2021-06-24 22:00,80.58681398,697.2334174,0,36.84214769,12,6,0,3,11,6,0,2
2021-06-24 23:00,142.8600657,438.4395031,0,0.260988301,8,6,0,1,8,6,0,1
2021-06-25 0:00,244.2807789,356.0363269,0,189.3444042,16,1,0,8,16,1,0,5
2021-06-25 1:00,405.7235727,76.54277609,0,141.5624319,23,5,0,19,23,5,0,14
2021-06-25 2:00,2620.778092,2318.987634,6.219120338,178.1531037,24,7,1,13,21,4,1,8
2021-06-25 3:00,122.9721104,30.47412644,0,49.90093989,12,8,0,5,12,8,0,1
2021-06-25 4:00,536.1732482,315.3799359,0,16.70505623,14,9,0,2,13,7,0,2
2021-06-25 5:00,184.9489338,54.83260405,1.234788044,36.66277951,16,3,1,3,16,3,1,1
2021-06-25 6:00,734.6205447,694.7747613,0,5.188633628,7,8,0,2,7,7,0,2
2021-06-25 7:00,394.7269166,356.389111,12.27681699,30.87483182,17,5,1,2,16,5,1,1
2021-06-25 8:00,75.7822052,12.64692581,0,13.13112665,12,2,0,4,11,2,0,4
2021-06-25 9:00,159.2143911,28.33125729,20.0058608,26.31659084,11,2,1,3,11,2,1,3
2021-06-25 10:00,262.1456022,437.7975485,513.182615,248.9774357,19,7,1,25,18,7,1,15
2021-06-25 11:00,38.99614444,270.6551867,39.29630947,6.37165689,11,7,2,3,11,7,2,3
2021-06-25 12:00,88.62050903,2328.864149,406.0572276,39.55184535,11,9,1,2,10,9,1,2
2021-06-25 13:00,759.2360776,1284.715777,0,1.616867379,11,13,0,1,11,13,0,1
2021-06-25 14:00,224.9010082,28.76578321,0,9.751435382,11,2,0,2,11,2,0,2
2021-06-25 15:00,46.90693682,254.0609833,0,3.393251131,6,6,0,1,6,6,0,1
2021-06-25 16:00,127.7267261,802.2018812,0,23.95235504,10,11,0,4,10,11,0,3
2021-06-25 17:00,152.983812,61.81012834,0,95.84118928,10,5,0,3,10,5,0,1
2021-06-25 18:00,2410.031464,295.8803175,0,300.0034276,15,6,0,19,15,6,0,10
2021-06-25 19:00,721.2781373,92.71961445,0,1.039392623,12,5,0,1,12,5,0,1
2021-06-25 20:00,545.1709941,248.7746127,528.2244781,41.94242505,23,4,2,2,23,4,2,2
2021-06-25 21:00,32.02159162,33.3869024,0,0.381133405,12,5,0,1,10,5,0,1
2021-06-25 22:00,610.1605956,266.0268953,0,76.82268108,17,12,0,8,17,11,0,6
2021-06-25 23:00,1657.754592,854.1545066,1824.189149,64.83081301,19,7,5,9,18,7,5,7
2021-06-26 0:00,371.6765888,114,0,2.966980571,10,3,0,1,10,3,0,1
2021-06-26 1:00,687.5882189,938.5554552,0,30.26462068,17,6,0,5,17,6,0,5
2021-06-26 2:00,785.6997756,375.4969348,0,89.70860634,19,5,0,12,19,5,0,10
2021-06-26 3:00,262.8216664,294.4902,0,106.1694311,11,6,0,6,11,5,0,4
2021-06-26 4:00,179.5799915,200.2511657,0,0,13,7,0,0,13,7,0,0
2021-06-26 5:00,221.4698328,80.54628488,0,4.323179561,10,4,0,1,10,4,0,1
2021-06-26 6:00,87.49529798,220.2246453,250.4090337,31.62420403,9,6,1,4,9,6,1,3
2021-06-26 7:00,195.9936907,327.477865,9.399572982,27.51948564,12,9,2,3,12,9,2,2
2021-06-26 8:00,320.0822801,151.8683713,0,5.952496006,9,6,0,2,9,6,0,2
2021-06-26 9:00,235.6646942,109.2396355,14.04124463,43.16853777,10,6,1,3,10,6,1,3
2021-06-26 10:00,702.0337522,507.8261829,74.1652112,386.8459549,19,4,1,18,19,4,1,12
2021-06-26 11:00,99.24219924,202.4909,0,45.58805717,10,3,0,4,10,3,0,3
2021-06-26 12:00,127.264904,302.480625,0,0,9,6,0,0,9,6,0,0
2021-06-26 13:00,251.7601356,67.78628695,0,0,8,4,0,0,8,4,0,0
2021-06-26 14:00,267.7525983,706.9920759,1394.277704,242.7619481,15,11,6,4,14,10,5,4
2021-06-26 15:00,125.660957,9.912025228,4.234233954,7.729722438,9,5,1,2,9,5,1,2
2021-06-26 16:00,500.8635444,231.6816457,457.1282285,33.62947091,14,5,2,5,13,5,2,5
2021-06-26 17:00,12.38615055,8.006471143,0,0,6,5,0,0,6,5,0,0
2021-06-26 18:00,805.5601816,28.14005419,0,109.2880736,15,5,0,5,14,5,0,4
2021-06-26 19:00,1198.96047,732.9701145,481.7629575,293.9648706,39,17,3,21,37,10,3,13
2021-06-26 20:00,342.7387315,281.9648686,17.11715654,122.4798833,10,6,2,5,10,6,2,3
2021-06-26 21:00,117.9834937,140.6720721,0,5.096958196,6,7,0,1,6,7,0,1
2021-06-26 22:00,232.5264913,71.40680983,165.5676141,36.12444457,21,8,2,5,21,8,2,4
2021-06-26 23:00,64.96859819,49.82263131,0,1.773774957,12,5,0,2,11,5,0,2
2021-06-27 0:00,19.62692638,13.70991764,51.74822126,38.51033248,6,3,2,4,6,3,2,3
2021-06-27 1:00,180.602613,253.5,528.2986507,47.82112559,5,2,2,5,5,2,2,5
2021-06-27 2:00,25.56901274,171.2147102,7.290039956,25.12805055,8,3,2,4,8,3,2,3
2021-06-27 3:00,1498.267113,560.0946749,816.3418297,326.6268728,24,6,3,22,24,6,3,17
2021-06-27 4:00,456.0853537,328.6097366,0,25.26872314,16,9,0,3,15,8,0,3
2021-06-27 5:00,224.8765965,484.3627828,610.1617761,41.59082349,14,9,3,8,13,9,3,6
2021-06-27 6:00,278.3241872,78.0447563,94.3770053,37.80259479,9,6,1,5,9,6,1,4
2021-06-27 7:00,34.18917932,119.4506729,0,6.835794186,3,5,0,1,3,5,0,1
2021-06-27 8:00,506.024017,74.07199117,189.4860975,9.598960006,11,5,5,1,10,5,5,1
2021-06-27 9:00,101.3859748,482.1736708,641.8340767,28.49107861,13,6,4,5,13,6,4,4
2021-06-27 10:00,16.63571201,127.4385956,0,0,7,5,0,0,7,5,0,0
2021-06-27 11:00,737.0631288,0.3,2.002252534,287.2784251,12,1,1,16,11,1,1,10
2021-06-27 12:00,171.5325177,1017.875866,0,49.17438174,16,17,0,8,16,16,0,5
2021-06-27 13:00,204.4464388,200.0793355,0,5.282848712,16,8,0,3,15,7,0,3
2021-06-27 14:00,175.3337918,59.55648335,185.776298,23.53349899,26,8,5,5,24,8,4,5
2021-06-27 15:00,62.04867378,67.05052926,3.228826966,11.89934223,13,6,1,3,12,5,1,3
2021-06-27 16:00,390.4254563,20.93902994,516.2140085,8.53577848,20,5,2,1,20,4,2,1
2021-06-27 17:00,218.3959274,186.9214589,0,21.08097362,12,8,0,5,12,8,0,3
2021-06-27 18:00,1059.628585,1192.532304,0,14.20865711,17,9,0,1,14,8,0,1
2021-06-27 19:00,308.9978083,16.30389033,307.3391749,365.1891106,11,2,1,14,11,2,1,9
2021-06-27 20:00,566.0797583,28.20240487,70.82081418,283.9158828,19,3,1,19,19,3,1,14
2021-06-27 21:00,484.9870689,341.083324,552.5757727,57.90672457,18,5,1,5,17,5,1,3
2021-06-27 22:00,85.29433392,40.14440196,0,0.574270559,9,4,0,1,9,4,0,1
2021-06-27 23:00,210.5818833,59.19750238,0,4.7834806,18,4,0,2,17,4,0,1
2021-06-28 0:00,210.386119,405.4718216,0,1.0067194,15,4,0,1,14,4,0,1
2021-06-28 1:00,342.4047393,262.1025861,277.6126003,110.3834009,15,6,1,5,15,6,1,5
2021-06-28 2:00,452.8870669,378.5841293,131.6142848,251.6300899,20,5,4,17,19,5,3,12
2021-06-28 3:00,281.714762,80.319856,833.931057,158.2594944,16,5,3,12,15,5,3,8
2021-06-28 4:00,533.5559825,53.98052394,0,51.84689564,22,5,0,9,21,5,0,8
2021-06-28 5:00,443.568055,211.0401176,0,11.27885404,12,9,0,3,12,9,0,2
2021-06-28 6:00,551.7131239,211.5065233,214.9448414,3.754879231,26,7,2,3,22,7,2,3
2021-06-28 7:00,170.841868,459.2719251,0,7.258176742,9,10,0,2,9,9,0,2
2021-06-28 8:00,391.951553,806.6473066,529.2497017,32.88281628,16,7,1,3,16,7,1,2
2021-06-28 9:00,220.8781123,28.99579149,0,14.47365728,12,6,0,1,12,5,0,1
2021-06-28 10:00,43.7351745,44.93221051,219.6601087,36.49134423,8,2,1,3,8,2,1,2
2021-06-28 11:00,44.97062901,18.37478785,0,57.11539317,9,3,0,5,9,3,0,4
2021-06-28 12:00,465.6569161,1733.345531,3.44626313,581.8719376,12,5,2,29,12,5,2,19
2021-06-28 13:00,152.4782826,32.74807587,0,20.93101806,10,8,0,4,10,7,0,4
2021-06-28 14:00,301.5826641,55.35050625,0,7.319959148,11,5,0,2,10,5,0,1
2021-06-28 15:00,340.4593137,548.1987878,0,41.30106974,11,7,0,1,10,7,0,1
2021-06-28 16:00,88.22794129,661.3085741,0,0.952536641,7,8,0,1,7,8,0,1
2021-06-28 17:00,85.17978579,220.5033624,0,38.47015442,7,9,0,4,6,9,0,3
2021-06-28 18:00,1202.378817,168.3232558,5.4486487,19.40476109,19,6,1,2,17,6,1,2
2021-06-28 19:00,237.8491322,326.4067056,1.584202276,14.34240172,17,5,1,2,17,5,1,2
2021-06-28 20:00,503.5279091,9.026512745,167.3424969,353.1244702,22,2,1,27,21,2,1,17
2021-06-28 21:00,186.8630405,57.27041179,562.849362,38.20461807,15,7,1,3,15,6,1,2
2021-06-28 22:00,230.6369828,77.96250554,0,0,8,4,0,0,8,4,0,0
2021-06-28 23:00,358.8332293,164.5364689,7.626632926,23.77459407,25,9,3,5,23,9,3,5
2021-06-29 0:00,290.0926369,20.65341009,34.39917773,0,14,3,2,0,14,3,2,0
2021-06-29 1:00,245.7967568,226.392427,478.8245682,51.26726021,10,4,1,4,10,4,1,4
2021-06-29 2:00,81.22020035,186.9181597,0,2.704890925,9,12,0,1,9,12,0,1
2021-06-29 3:00,646.4397036,248.9505353,170.8772772,117.7855427,17,7,1,7,16,6,1,6
2021-06-29 4:00,549.2837163,11,0,374.4314202,14,2,0,23,13,2,0,17
2021-06-29 5:00,217.4108892,340.0565649,275.5882309,4.084296481,15,12,1,1,15,11,1,1
2021-06-29 6:00,119.9528011,0.75,0,11.17317039,10,1,0,4,10,1,0,3
2021-06-29 7:00,192.9689772,327.9676157,30.40464066,10.78928461,19,7,1,2,17,6,1,2
2021-06-29 8:00,169.698071,190.0149508,330.8140032,19.66035712,7,6,2,3,7,6,2,2
2021-06-29 9:00,212.2347165,113.1320371,0,3.225485804,14,6,0,3,14,6,0,3
2021-06-29 10:00,185.6889305,35.07447493,15.27737665,16.6149454,15,4,1,1,11,4,1,1
2021-06-29 11:00,201.3633002,792.3437158,612.3327077,47.78286855,6,5,3,3,6,5,3,3
2021-06-29 12:00,522.3342545,419.7486213,0,410.5540471,16,4,0,27,15,3,0,19
2021-06-29 13:00,1044.592835,784.1541056,705.9673479,144.5240881,15,8,2,10,15,8,2,9
2021-06-29 14:00,832.4735008,617.8658972,564.2406034,0.694788305,14,8,1,2,13,7,1,2
2021-06-29 15:00,1333.088657,1681.941018,372.1669077,18.31838809,15,22,5,2,14,21,5,2
2021-06-29 16:00,797.4198392,125.0162666,0,47.87571528,9,7,0,6,9,7,0,3
2021-06-29 17:00,604.7432198,239.6215933,0,29.35916267,26,10,0,2,25,10,0,2
2021-06-29 18:00,171.1554083,74.48655113,0,144.4054049,15,8,0,2,13,8,0,1
2021-06-29 19:00,59.01242308,4.617882521,0,31.50702982,8,2,0,3,8,2,0,3
2021-06-29 20:00,618.7094151,51.49396032,103.4460126,203.2848264,13,6,1,14,13,6,1,8
2021-06-29 21:00,692.3364725,140.8329287,4.014336916,316.4235424,16,6,1,23,14,5,1,16
2021-06-29 22:00,174.1600491,505.9906392,834.7445163,8.914722731,10,9,3,1,10,9,3,1
2021-06-29 23:00,296.5693539,612.9805795,388.9740892,64.70618305,18,10,2,7,18,9,2,5
2021-06-30 0:00,90.52281306,39.60866668,2.011309716,13.11388116,9,4,1,2,9,4,1,2
2021-06-30 1:00,281.8786822,88.29364736,0.020403526,10.78525932,17,6,1,1,17,6,1,1
2021-06-30 2:00,130.9342326,308.8649501,0.020655382,9.045598484,12,6,1,4,11,6,1,4
2021-06-30 3:00,476.3079416,37.41677021,96.59485815,46.48104642,18,5,4,8,18,5,4,5
2021-06-30 4:00,208.9027643,491.7248184,70.18159479,32.04341333,6,11,1,4,6,11,1,3
2021-06-30 5:00,863.8523674,781.0091329,0,319.7273813,15,6,0,23,15,6,0,17
2021-06-30 6:00,987.1503906,277.8730664,14.83191984,3.820917223,20,14,1,1,19,12,1,1
2021-06-30 7:00,106.9737407,119.9189711,765.0847849,13.31881923,9,7,2,1,8,7,2,1
2021-06-30 8:00,112.4500868,13.60850826,0,0,10,6,0,0,10,6,0,0
2021-06-30 9:00,103.2556486,120.3726215,21.63190451,0,17,5,1,0,14,5,1,0
2021-06-30 10:00,175.7100809,12.46135768,114.8394476,40.29644254,15,2,2,6,15,2,2,5
2021-06-30 11:00,304.1613094,349.6818036,315.6811288,0,13,6,2,0,12,6,2,0
2021-06-30 12:00,313.0116216,43.43137024,0,35.86448029,17,5,0,3,15,4,0,2
2021-06-30 13:00,1145.667444,789.1192465,603.5607963,575.2947418,21,5,3,33,20,5,3,23
2021-06-30 14:00,1922.746839,979.3466942,807.5128351,40.42804606,29,35,3,7,28,33,3,6
2021-06-30 15:00,705.6128761,831.0204821,160.6706297,96.24802493,19,28,1,5,18,28,1,5
2021-06-30 16:00,727.4524471,208.8656512,10.13902302,216.5231819,15,9,1,4,15,8,1,3
2021-06-30 17:00,838.0946524,489.8902087,561.5091393,61.8446349,15,9,1,4,15,8,1,2
2021-06-30 18:00,425.5084431,161.0343024,0.020140564,15.0435596,25,7,1,3,21,7,1,3
2021-06-30 19:00,1316.38621,628.3222265,64.29679445,77.02568999,16,10,1,5,16,10,1,3
2021-06-30 20:00,518.467611,587.1710069,238.1244505,96.76188818,36,24,5,7,33,23,5,5
2021-06-30 21:00,264.1804471,571.6121228,870.031281,241.1468082,26,8,2,18,25,8,2,9
2021-06-30 22:00,1720.896878,1465.562772,73.42120405,22.52295588,35,16,3,3,33,13,3,3
2021-06-30 23:00,406.3302087,864.1835984,154.0569699,48.92612506,24,23,2,5,23,20,2,4
2021-07-01 0:00,212.3734284,337.9041296,566.2351577,26.23063122,30,10,2,3,29,10,2,3
2021-07-01 1:00,430.3162803,537.0036468,92.79023886,41.98276928,22,8,1,4,21,7,1,4
2021-07-01 2:00,176.3731701,7.894828243,97.42909539,7.184503485,18,4,2,3,16,4,2,3
2021-07-01 3:00,200.2886008,100.6331701,0.020645752,0,18,6,1,0,17,6,1,0
2021-07-01 4:00,736.6220721,145.4047587,156.245467,161.5626123,25,7,5,12,21,7,5,8
2021-07-01 5:00,119.4437038,76.80838995,0.020902248,220.4467876,23,9,1,23,22,8,1,15
2021-07-01 6:00,748.5339051,394.0605063,86.292433,221.9648223,27,14,4,14,26,14,4,12
2021-07-01 7:00,76.66602415,463.4660876,9.638110922,25.45182398,15,20,1,5,15,20,1,5
2021-07-01 8:00,350.6572081,52.00824154,0,27.57986481,21,13,0,2,20,12,0,2
2021-07-01 9:00,152.5119562,92.17534641,89.5733358,17.23598731,21,13,1,4,19,11,1,4
2021-07-01 10:00,938.0415272,424.724347,640.0408572,0,16,10,2,0,15,10,2,0
2021-07-01 11:00,237.6945682,101.9927294,259.9301221,17.17809995,18,3,6,4,18,3,6,4
2021-07-01 12:00,438.7647992,332.3641128,311.4306814,38.3184361,22,12,2,5,22,11,2,4
2021-07-01 13:00,348.0658262,317.5967014,415.7169579,152.8492574,27,14,3,9,26,13,3,6
2021-07-01 14:00,875.2549099,893.0327653,0,556.4513033,30,9,0,36,30,9,0,20
2021-07-01 15:00,275.5619155,201.408923,0,0,22,14,0,0,21,14,0,0
2021-07-01 16:00,384.1545547,204.1295332,0,1.987762086,22,10,0,2,22,8,0,2
2021-07-01 17:00,464.4861662,293.131491,0,32.53086499,27,15,0,3,25,13,0,1
2021-07-01 18:00,275.6752857,157.6299052,545.1486444,7.001482279,17,12,3,1,16,10,3,1
2021-07-01 19:00,104.6291183,44.16514271,0.020242936,1.298962627,14,5,1,1,14,5,1,1
2021-07-01 20:00,165.4574479,244.7858407,410.7161228,57.09758271,21,6,2,6,21,6,2,3
2021-07-01 21:00,173.1069033,79.09575048,569.0017973,54.98179171,25,3,3,8,24,3,3,4
2021-07-01 22:00,429.3072898,60.33512148,3.460276454,445.3337794,36,10,1,42,34,9,1,27
2021-07-01 23:00,190.2473059,151.4621601,15.5467703,72.25499936,16,13,1,6,16,12,1,6
2021-07-02 0:00,158.2844328,233.7483067,151.3121463,14.85039697,16,8,3,2,14,8,3,2
2021-07-02 1:00,145.1544395,101.4399389,246.0549284,0,16,8,2,0,15,8,2,0
2021-07-02 2:00,193.2143427,70.26680797,11.3841831,0.969076476,21,9,2,1,20,9,2,1
2021-07-02 3:00,281.4320822,213.6456027,142.8955885,67.78401475,21,10,4,7,19,8,4,5
2021-07-02 4:00,379.0265869,409.7173146,91.12169215,11.85886086,14,13,3,7,14,13,3,5
2021-07-02 5:00,363.3050924,541.6824419,0.791017326,133.2651865,16,9,1,14,16,9,1,9
2021-07-02 6:00,126.8662689,293.5995907,595.8631905,315.5424108,16,3,4,22,16,3,4,15
2021-07-02 7:00,391.997005,157.14159,606.3199268,208.1009526,17,3,2,21,17,3,2,17
2021-07-02 8:00,267.9685467,452.8025673,354.6291162,7.047756112,13,13,2,3,13,11,2,3
2021-07-02 9:00,1993.212854,979.391114,222.336579,13.84754659,21,20,3,6,21,18,2,6
2021-07-02 10:00,1389.780189,704.4951454,911.1690587,8.934385788,27,18,3,3,26,18,3,3
2021-07-02 11:00,291.8526704,256.5332459,0,1.810747538,25,16,0,1,24,16,0,1
2021-07-02 12:00,444.3033183,977.7767492,1008.291066,67.49626176,19,18,5,8,19,17,4,5
2021-07-02 13:00,249.6328553,51.52313209,13.45515134,35.46632172,23,9,1,5,23,9,1,5
2021-07-02 14:00,539.8920986,985.7695204,566.6670913,241.0630891,22,14,1,16,20,13,1,10
2021-07-02 15:00,547.3585363,736.2906308,0,252.8066208,28,15,0,20,26,15,0,14
